"","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","s41","s42","s43","s44","s45","s46","s47","s48","s49","s50","Class"
"expression367",10.070075339418,9.41075419928382,10.2522756915074,10.6570924864427,7.82078515047714,6.85992239111354,10.3543112394132,8.61685056311273,7.28815182895405,9.28005033833144,8.66080154197777,10.7775935212718,10.0653042921427,11.3263498487262,9.67434863427164,8.75059118278365,7.44363958739534,9.58743739479469,8.70174530735479,9.28739400794818,7.8581630168396,9.80097942215719,6.94968893259025,9.86307074989603,9.03303383653894,9.78318819565938,9.12365029402933,7.39685882083363,10.1442119160266,7.92654909822244,7.18612298935419,8.4204030125295,9.35818228878722,8.36030911888854,8.54305539222621,11.0660364099361,8.46106874979631,7.55818909975959,7.77685408806817,7.68428353839846,10.5596758239122,6.82032785482398,8.03431332605088,9.46645490537911,11.7995422451777,8.17416422266748,8.2972399010768,9.56097751029553,9.75734414166202,8.28519793029621,"N"
"expression538",9.83865445558961,7.50818433635972,8.62046543753852,10.0201056293012,7.33591092641165,8.17456000760698,8.52833294689571,9.69686716147909,9.85484180741941,9.23765741005033,9.39652789301615,8.69007542128124,8.71803287835421,8.68589184306738,8.41281621073942,8.98532983156956,9.96283333734723,9.66348946505772,11.1885681246217,8.27230332154266,6.60478625057662,9.47893618994952,9.45360881724539,7.87242433145332,9.03058897123018,9.87240366467845,7.55233863318837,10.0547094002691,9.35056942659094,9.03738543746205,11.0871897694415,10.7962962376925,7.05173884858971,6.96160793205601,8.2144925175446,7.35607680164598,8.97893499894541,7.67475119796157,10.5706423873008,8.85004031422339,8.83406458862435,7.67475094284396,10.3739960745799,8.98714569273437,6.40646273425463,9.69601397581314,9.96662207176897,10.0241346315595,8.58318196512809,9.50244451869989,"N"
"expression394",7.2561469546317,9.5604688754531,7.44240402515879,10.5264992670629,9.69528415103988,9.97702074499962,8.63043134017142,9.70454122538369,8.59846493702772,8.56007085625522,8.62482670042307,9.54321004692646,10.0397589572103,10.6998497794922,8.00033615773561,7.02167966626742,8.57040633759777,8.05942806212686,8.57428220003551,7.89218044905092,8.97184331863608,7.99255186955259,8.06233394681039,8.72473217068032,8.19634139024873,8.61467146703123,9.66594580660681,7.47876305601102,8.06940274300024,9.57787681412308,9.00424161485934,8.53851990892875,9.78719954437894,8.00295887952136,8.80551384864724,6.96620453122618,9.7431041757742,10.0837491758769,8.94409239131429,8.14396415983365,10.6136901390649,7.32135386516507,9.45122699780013,6.57826807139678,8.57068871962011,9.47105720658277,9.65202035207097,7.46499505857931,9.33474488584448,7.71108650027144,"N"
"expression339",8.32577758038247,9.18018496897082,8.6376090871067,11.8301792639234,9.0081400886641,7.76896706645952,7.93537612695552,10.7303184382374,8.2694359610742,9.32794043978227,8.70456018349925,9.27471079387569,9.53811249586698,9.2563321478519,8.38091474246188,8.40164797479614,8.78592737788435,8.70280440480949,9.00920703445393,9.94237412792622,8.43567414211411,7.55191722430581,8.13552564610071,8.33374558480031,9.20925579559557,6.98346309581637,9.52453185832776,7.90658495127879,9.00762478403184,8.37715665275432,8.25708864293151,10.5417709678158,10.2433229854067,8.86812922780986,7.48888388617696,8.11663863410257,7.54575702486551,8.88095921846231,6.88932358937935,10.8916832926317,7.11515135470871,9.23381113602651,8.20180910601191,7.80601418270546,9.82722547967035,8.98734866355469,8.57778744307845,7.45417506875516,7.43206077404013,9.37726358430496,"N"
"expression510",8.58298763890014,8.5477522870043,9.32133433637389,8.14433818483587,9.35097013646867,9.90830751619209,6.46603080586594,9.32941055355649,7.23352001389902,10.1333527484422,9.78723366756783,9.48230778038371,7.43876604339424,8.1777888385182,8.99770060320457,9.76179775368766,8.76470725995344,10.2786858649131,8.12197674010423,9.01733879472707,6.83273936204393,7.47925390787376,8.17816321616782,8.63728418389116,8.83816621784443,9.85532130267632,8.10404878415011,8.20816253957307,9.01117230410556,9.60807943288405,8.73337793748373,7.57111624749563,9.44264491898035,9.46238657962043,10.0838060445854,7.58941043462289,9.53784274505651,10.4068501103847,10.362909539582,7.50787638105362,8.81285483623877,8.91554946273304,6.85748094485949,8.69395882671067,9.60962367264153,7.73412907276015,7.95246109552532,7.19045567588103,8.66200184540707,8.39501521413473,"N"
"expression453",8.82051405500569,8.05870054653458,9.63249587400463,9.96509770681062,9.52969631256551,9.01507125378186,7.85451560275687,9.15376101663206,7.56286888539513,8.55466518373654,8.00729860952812,10.3056211343432,7.13346707011681,8.94027489063155,7.87413471060986,7.93501548365299,8.67161309582755,9.72670933284062,8.11281400183365,7.53452725725875,7.94599859600464,6.96683904378017,10.4448604845729,9.38283503982023,9.31915074372605,8.32872012964501,9.80481430907649,9.63013502764918,11.2480865677394,7.47546249713815,8.44239247330468,8.87980337011175,7.3333868295297,9.31894833955745,9.74043512799297,7.64860607637095,8.89712550832886,10.4400611879771,6.93810178387756,9.65472507392017,8.20412000609286,7.85173945247958,8.44729172977592,8.73832925952022,9.62403335363535,7.5177296065521,9.99064869126078,8.25124054789706,8.10902538659686,8.1719383085393,"N"
"expression351",9.44928923416983,8.78926918240946,9.49986681713895,8.84127604954085,10.4140386223506,7.79340787216314,9.2124962303361,7.90879078741366,8.19013975176376,8.84257718921032,8.09192526519935,7.24700142710308,8.89603548575169,10.3993122114295,10.0163639745057,7.25389519448381,9.46103177767852,8.70901708540019,7.2301530221098,9.0562775259945,8.63779766545888,7.46192414792895,10.1210503680125,8.4234360542646,6.26773317761039,9.75578832103674,10.0513341571731,8.46678096213749,10.0713940873468,8.8841202080887,9.91664866266701,9.32151273174702,9.19370517643035,8.34912184001988,7.32641569349153,8.15059369085952,8.19421632929293,7.55650890437493,8.29756468842688,7.90199537078387,8.55711973821133,6.71614972905153,7.87502512857829,8.06394663798433,8.65039794326981,8.19566373714084,10.2728823241562,9.18982593333632,7.59171149802287,9.91975665604164,"N"
"expression326",7.77511970846263,7.44448309747379,10.4406220524948,8.18526219192666,8.06696334534497,8.55742470228253,9.89828040620011,9.47544634675574,8.89693995701125,9.48962285653444,9.96204663081583,8.39139158101186,7.10147847311965,10.5139914162551,8.11248029965347,9.55564358339372,8.89475436582118,7.58577895896401,7.76329031867259,9.49466285929862,10.4459217454268,7.61895933967555,9.00059122869277,8.61916573929901,10.0945515295134,9.76244260576175,7.86825441370624,9.8027549271772,9.04671989089797,9.64468196946327,9.90148466571994,9.72804396707324,10.9320112333516,10.4344724142575,7.80666815294954,9.44790236939788,8.88464251339467,8.75821169520897,8.33978937255365,7.80136984365803,7.65062934395519,8.6754370205469,8.86429771325371,7.49412819478064,9.08506208180772,8.92068063464872,7.0767830195154,8.59136871689694,8.08050016763973,7.53581052561687,"N"
"expression328",7.03989136124682,8.49137274589999,6.5887931150333,6.79051854622319,9.13030358011896,8.62106307509579,7.32380944713673,10.5696384558061,10.1189866593288,9.61084989325943,9.27845040111775,7.21994340854488,9.76616553938888,7.92515558547381,7.45158338278387,10.0179700563881,7.23672969724881,8.27207773441107,6.91034132185387,7.67017384537365,8.4698377129214,8.78824090248681,8.97376987552001,9.0005475989305,7.0757776497699,9.00633765775933,8.92385793626494,10.2740024580314,8.32581145031817,7.54760453872188,8.79934136757884,6.98133956668187,8.16580052468766,7.96980220350293,9.07384480415011,10.0682252510328,7.90312077445259,9.57677909406733,9.01989631589445,9.6537706007788,7.09829985579738,9.65232964789177,8.30896358452465,9.41248916237579,7.67666734271169,7.93846531740743,10.2093879300074,7.61171587096663,9.21241436515484,9.55060928943816,"N"
"expression419",8.42198404636994,9.82032230303428,9.98516920189273,9.66284768787708,7.34124516785297,10.9073694355219,7.61364284213475,9.39231665555216,9.276501863895,8.74500933636588,9.42241612378715,8.24762407066,8.72813624241044,7.92882935860419,8.17742213352176,9.03670547636047,8.17371873669415,9.33708529905795,9.5534352299362,8.86986971640829,9.00560191450638,9.10676356574576,9.17820453390729,8.76762016517205,6.60394215283893,9.00529833034988,8.73918127977401,9.21476346216545,10.6802492627489,9.03277600389795,9.00448951440387,11.0491413558962,8.63283018034166,7.32508454607889,8.7277929139055,10.6737040591796,8.81811890977774,8.91291206295883,9.396442652168,8.07837464935024,9.03760758720277,9.98769540198483,8.95159408146788,8.25426311755437,8.2216307076865,7.9778205618494,10.2252513881396,10.3990184140586,8.73150449780368,9.61648260019237,"N"
"expression410",7.45541416293785,9.15569961194927,7.50354946215892,9.38831977876613,7.71012689204994,8.37844918127782,7.9232083271534,9.12816264927376,10.2732966659206,8.85866611571767,7.60738209900371,9.17019271802492,9.10267036816378,11.2987807273027,9.4327978760043,10.4932594688202,7.73676117907354,7.37300830501419,9.30741658630864,7.68301855286885,7.8679050685463,10.9225283050453,10.5683708913722,9.78823294954568,9.45954753485098,9.27182944643633,7.96000392089683,9.1393766323918,9.10469448083059,10.3389446227742,7.82679565622409,7.45818675467773,7.40129020061953,9.63513317631934,9.06514072906609,7.83361114593522,10.2856039675734,9.61031741941316,7.47913927437784,10.1269862457047,6.86926895536886,9.28861641792062,9.06369239664505,8.59297590706454,9.45835741711019,9.42818448604245,8.76812077090849,9.46551407246825,10.6499193011644,8.20033241136517,"N"
"expression350",11.3916588459851,8.78984482499365,8.01163262657922,6.72855733183525,7.37607703160855,9.03592754913975,8.99026551279862,8.16341643728359,7.29598934328852,10.8033471682583,9.0885518595049,9.06758423869357,8.38166376690922,8.28829441724981,8.09847615942213,10.3676524168405,8.95613536859866,11.0228870922077,10.0192489960368,7.29142787844002,7.8498559642058,10.2343394105716,9.12543295561445,10.1015860298993,9.58424913179868,9.73587453561458,9.01906210456638,8.52867946098429,8.49542286764673,8.97092948306574,9.45936994245659,9.31199882714134,9.52368353284344,7.87932159848795,9.55678224441778,9.90491855182502,8.04617447293276,8.156229827193,11.1772564059161,9.02967725823542,8.54090899839144,6.90548800653509,9.56652816838705,6.88935368974365,9.51588191356897,9.08130210188337,7.57839253493295,9.42755736334271,12.4731033650714,7.35510537318732,"N"
"expression445",9.78026846733025,7.15378876667736,10.9036209024199,7.89305150884854,8.6506150907376,8.84789290073428,8.46630692041146,10.0469007780622,8.30276116140202,8.61546248442632,8.8688461420696,8.90667003997911,8.97823085774414,8.05501368020981,9.42125479882828,10.4576982255803,9.53429589569611,9.23104999256127,10.2304572457689,7.20552082231968,8.40563187105755,7.81380178807879,8.30711465002585,9.15388429174157,7.8710543904978,7.84579669535681,9.73400217183877,8.8513576845312,10.4847580428015,9.34275156980513,8.43201851927319,8.79233102711654,8.7575736035067,9.41722868580428,8.54876185431284,10.3178179467293,11.6028326998974,9.07084561253081,10.00051109737,8.32814039197827,7.83868519671016,11.0900109957125,7.14306513561897,7.64703676185674,8.36377553582225,9.66996537984525,8.4252623430339,8.75785391747167,9.08991319198186,10.0625366155255,"N"
"expression466",8.24700781839529,8.71971627970998,9.07676707624103,9.21179139817005,9.11443759288879,7.84261751519309,8.406174362128,7.75415056596171,7.95149435704402,7.85591813071642,8.40924154668383,7.21372980358796,9.82282205751361,8.94753510914952,9.86801382864885,8.35784963646314,7.31667596580378,9.50967812014482,8.34276329968464,8.37260139682537,9.41149169095091,9.58560444653076,8.70848783842363,9.44927734594363,9.26097090557299,8.91248228291207,7.80208721136069,8.85086208376105,8.86461932272482,7.48418984254932,7.38467678401017,8.32602528799239,7.75406828779867,8.58909635998431,8.55725831738329,8.55564579015877,8.28283868569981,9.01399046846446,9.63854648685533,9.57799440947175,9.40030852460835,8.26621511817838,9.31996263305403,9.01565156792048,8.90303216691538,8.23591075260726,6.03144338865527,9.41199772503698,9.13262792169056,8.80246421149566,"N"
"expression506",9.23385006999942,8.85795915319026,10.5235231225588,10.0069555134065,8.51184885856504,6.77317756806784,7.9546596788745,9.63343335932144,9.44336355392158,7.06137738220933,9.16540400210879,8.62120171733125,8.78320241968736,9.14643516515345,9.4514350037297,8.55732587333956,9.40317949607589,10.2624143431803,9.62068922762983,7.96825861491541,9.14451710202293,9.39679808918324,10.7173374145223,7.92319820862735,9.41108474167708,8.44872794198539,9.47524415755601,8.73919527112187,8.10266439281445,7.31608442779179,9.68267451931974,9.35472572167546,9.35749154540169,7.93718830340057,8.34851301859865,8.43371224903567,7.64446202340694,8.70402026561145,7.85021765629856,8.39022718689249,9.94209144056657,8.92457433505385,9.11971678792901,8.78309263301999,10.0919983840099,10.0743234260725,9.34353595990323,7.50647119757902,9.85464200491739,7.96461675014986,"N"
"expression404",8.86224917661437,9.24065584891481,7.16168277439263,9.41018846886201,9.71687794000426,10.5516511776295,8.16434510665923,9.02844346702306,8.4181320052636,6.97773569169777,7.89751392590875,9.82974614770189,9.72682624992069,8.28806074391707,8.26010491900187,8.03599797976609,8.70404734388533,8.533689262414,7.82485243671862,8.02956580219676,9.26398074010691,8.99244564548626,7.5962520462957,9.20782815025695,8.91979767190854,8.69466335729987,9.32531104628077,9.50102188749333,11.2893460377882,8.14027372753974,8.22961093437831,8.24899605381396,7.70952681322836,8.37737924129905,9.41764330169391,9.16556726287555,9.54238702558463,7.44628614158174,8.83388665596942,9.91678303055438,9.31630674671822,9.59461099087187,7.03599045481864,7.89046646713585,9.54517209869347,9.130457083078,8.5848307677556,9.51885726084965,10.8361119266199,7.93874325681388,"N"
"expression366",7.22778957179777,10.6352319636722,9.55845960902456,8.97485922206481,9.30441054026988,8.97645036714568,6.95696735204745,8.54369076501932,8.32355828839941,8.21286928298553,7.59003581278436,8.43588748016997,9.06157837158504,10.1045259402309,9.44042579493362,8.99331844854845,8.44069629741398,8.38295064137642,9.20627819646109,8.12377031825578,9.5344704353198,7.88940945757883,9.01097535281361,10.6073013970464,8.41617853317065,9.588306012929,8.87249699865155,9.24575292999916,9.04295145796809,8.40196059834479,7.91597933567785,9.07812214900533,9.59029836942931,8.93471616946721,7.55533089333055,10.2842803359629,8.77775226001385,8.71818338152655,9.32713712116493,9.98245399574671,9.79288389883014,9.28148683254781,7.41032806799009,8.98583151692748,9.3251896541219,7.58712036742616,7.31730021952206,7.90727941869853,9.63274268494313,8.79249607851089,"N"
"expression454",9.62409848028637,11.5193222074054,7.94208851567631,8.71893644362963,7.95376044952976,8.53618302606064,9.51793725189301,8.37049744089127,9.61559111041463,9.36027905959618,6.94553918737395,10.4947192035264,9.87967477321617,8.72089332585812,9.95889272033974,8.39748304241555,8.64247354476999,8.15596978900291,9.25418534787527,9.20045048600302,9.28048551062955,9.03110833321135,8.46458795492791,9.72513087148792,9.18693302429397,7.99664584186542,8.59958955375492,8.00023229716043,6.88847673679035,6.88341297667145,9.73374425616583,9.33001569538313,8.68451123521288,9.67164530514997,9.45680438789407,8.51860419574544,9.13312049950837,9.00459591872697,7.93236018208698,9.25968365021375,8.71170378659308,8.16701138538772,8.1265623612883,10.5323695862735,8.72044393117064,7.99110463018579,9.48876189782236,9.88865959364986,8.96173731022509,7.43377515805576,"N"
"expression536",7.69410426823725,10.0305539358632,9.33461280534818,8.45784446910031,8.32002476858297,7.20321999703962,8.37630502535406,7.17399884459755,8.30518628579608,7.85484347190763,9.56924120977045,8.91401701611797,10.7293664646175,8.8886498047841,9.17797341194347,9.93251056266132,7.21759083143203,7.4750502085579,10.0245074525584,9.2370015460754,9.71492684796049,8.79376547203459,9.30147569195792,10.0853373184063,8.59321979726983,8.16645457848601,9.29544724274309,8.15677880543323,10.2391728052957,7.88954343877521,9.40732002853392,7.5252942441613,7.74368381501265,8.58383399486591,10.3793708066656,8.64015887631916,9.09919306044664,8.34972542724572,10.2081425315021,7.90900463495679,6.73226002649466,7.55656078374828,10.3992038876879,6.67511978191168,9.22514294811994,8.42871607382426,8.74676533851144,7.72109415170753,9.19588367832253,9.10130578672847,"N"
"expression529",7.54842250153673,9.09122027011721,9.34557478834057,8.45830659437142,9.39143033161515,8.47638561765241,10.0287483685992,8.83812603329845,10.0580605583135,10.3705706674659,8.39355984261057,10.0350949633416,9.79206091468807,8.22348493972767,8.09072073141556,9.30304008094724,8.94161830345523,8.53307173279141,9.89293268269359,10.0186718623219,9.94254327168392,10.0254206114675,9.39652544705482,8.41408285410892,9.72467052698977,7.52221386041145,9.10826338139174,8.76413939320224,10.4100722504188,6.61079284750468,11.8381219217425,9.05025245840599,8.76906888368922,7.81210877923957,9.38804895507905,9.95076482951047,8.55291455115331,9.47287261208757,10.6022597341766,9.85775884181906,10.2971501046885,7.93027746669896,10.184478082595,8.31270701569313,8.12894384441972,8.22486553310879,8.70766927590036,9.18323720645166,9.58528081700955,9.51508549958506,"N"
"expression354",9.59128492334769,8.41548086958178,9.25791345328125,9.52351916503452,10.013665084933,9.95852311223974,10.7154642622586,9.21943653932845,9.23695755506431,8.63031385050282,9.37945865717482,6.85818284045449,8.62915824955614,8.18226302456585,10.8543917332493,9.91007378176263,7.18713331880926,9.20876435291134,8.90658973385704,7.28629852476508,7.05689008982287,7.80658838028221,9.60973696682174,8.6448574348842,7.23990640681903,8.0376862523992,9.28006250336625,9.80522648968829,7.34311871868582,7.86115877337666,9.11186139948496,9.32253040864524,7.79019841040025,8.54555330411844,9.23043785844081,10.2938014429913,7.74359688321795,8.41124026647948,9.4405475118391,9.53085069390482,10.0542385297561,7.84653929253851,8.462838191548,8.88684767419747,7.15337808508381,10.0761984782845,10.0784132247057,7.94026756326519,8.33391697972743,10.2611355996961,"N"
"expression522",7.52120107127102,8.39820757003358,8.77891031795578,8.36002282930357,9.04736926670217,9.37690374454214,10.3608914795295,8.26507802286734,8.64281803851454,7.05855432728547,9.03195276540812,10.3599728760562,9.73712612783488,8.13493727488104,9.84092246180034,7.00313704401298,10.7121343455084,7.97141657841738,10.6754636424591,9.68827159656624,7.87871677333011,7.91681347859039,9.23050810225637,6.77278987998134,8.24664236887286,8.74370745423276,10.0266284705969,9.35153134983746,9.10767490819573,10.1480428943502,8.3517706643351,8.54382709907992,10.9047013209486,7.63826330527615,7.42603423017341,7.70446322434652,10.3095894616227,7.166019737077,8.49712084332412,7.90444008664312,9.79138287994449,9.59066401184111,8.72076328494583,10.4974275549264,8.8613912068989,8.16426146021757,7.65675524386884,9.37213180109639,8.33567777037496,8.04594058752951,"N"
"expression438",8.35972683107546,7.44183400986716,6.31066201244591,7.51343538182081,9.00324293607105,8.84812856406574,7.36775308589057,8.9424199039854,7.61725517208772,8.63704114637589,9.4136722301251,8.88909203687792,9.3556284084969,6.8359057891498,7.98182226270768,9.13673387544531,8.97855445201863,8.59860985260632,9.6725980154607,8.94546843231873,8.86910944624296,9.33568005064957,7.25500320583413,9.00614405538933,9.72996379942305,7.95807354907788,7.54692628166483,7.62200996197742,6.39752318951398,8.2380616259472,6.60676846088453,7.41654679969574,9.88982485811865,7.3171422569282,9.89038353538245,10.07026295602,9.29272285879807,7.7633911108211,9.11556977133461,8.59748408014593,9.55143851602931,7.53165904557268,8.10556284171173,8.98672109043279,8.45497919303097,8.42862065731956,9.42505473613084,8.54506865810461,9.22738656082213,9.50725671252039,"N"
"expression343",9.9431587400356,9.49505059703063,7.0244918040831,6.58761940158627,9.02715988202016,10.4783958683741,8.3634110324218,9.43779920256088,8.35748019888,7.92938213464475,8.51985888390276,8.30839883655067,8.37953295927065,7.94136770039041,10.6515114269541,9.00562196830439,9.2859473111202,6.32501406397746,9.44099046369203,8.63843286240718,8.28472457396707,7.60344407515391,8.96830066458739,9.0238452236689,9.88155629575479,7.51035202553218,8.93463574851834,8.22430563284497,8.35698719889487,9.11686536038126,9.14258705587122,9.79769478021329,8.23022116299537,8.3361771830163,8.12509699985525,8.40861972344235,8.1695805230354,10.0156604878325,9.25992471112521,9.93335707596425,10.186865380993,8.64081703870955,8.69739332794409,8.84302079799187,10.5657369209709,8.95687281031752,9.55282423596956,8.76423351954995,8.02070634004487,9.78053372509534,"N"
"expression432",6.94511828471214,9.38798508556915,8.45684581517582,8.74837454946513,8.51277307867978,8.55064822209609,9.82922361927556,8.04240157828676,9.45570652118066,8.29137863172297,9.40801407011147,7.5920931550107,7.52633372507457,9.60745949395049,10.0556155737787,12.5492198079086,9.0779492701243,8.39504241417954,9.3592221912974,9.14824536838564,9.52270134438917,8.30028037012547,9.14521862637494,8.90930774191779,8.46534293191388,8.70947019203587,8.18311121447405,8.74661198840433,9.42926489169494,9.10112898098458,11.4580584476023,9.38542021781455,10.4665191053848,9.1327992059221,7.31830690351563,10.3611166813469,7.27617757705994,8.11649183521208,10.3268830357599,8.08906033467173,7.56433362719472,7.79572699104803,8.18165727609649,10.2437557982979,8.69003077736399,8.71347043497031,8.79948354036729,9.85066247714201,8.74884259035328,9.40897397418961,"N"
"expression373",8.08938616413124,8.85416599369919,11.3156472596699,8.6130367475899,10.9773009777017,9.35612848634,7.8144580932988,8.86944283693235,8.82797326040942,9.53357628949166,9.66322924014069,9.10790102456986,7.50767193644407,8.29508177367696,9.13034495613161,9.29728820450826,7.96215323942813,10.1170128002114,9.6202940093343,8.2719271276376,9.79927212676381,9.96068792506718,8.4844805431217,5.95765387785974,10.8843804028841,9.24361122614432,10.5316594727075,7.88981819874011,10.5940882506754,8.99797678041345,10.2161150894992,10.1766041870235,8.77159339134618,8.90323823089334,8.34584548723857,8.6507605115815,9.64156260565165,7.66827853354322,8.87820028606775,8.4807606057853,10.7165332572734,7.46501619446886,9.88972763491711,7.89140440338973,8.61324078973089,7.47079807144466,8.59643393160794,9.16177034882245,8.91328394274542,7.88896119656461,"N"
"expression415",9.04218019387891,8.53688383939132,8.01657610728785,8.67364181580098,7.82787190794596,10.3097886951949,8.66975776452574,10.5003563998753,8.25573557034921,7.92256172673171,8.56854764115149,9.66716048289064,9.36336314802973,9.56074633636717,10.5802484881602,10.5746557675543,11.6302531457312,8.01101635252889,7.38158515619149,8.17817994449307,9.9319300288802,8.9267786479995,8.39248803285986,8.91031277511868,8.55176872805138,8.21967858224055,6.74930320127943,8.12398102575455,9.62322582472154,8.88202280249332,10.2400147972358,9.19433003540016,9.28844847479586,9.21507941262498,7.81422075962817,8.1413366031099,8.25448118889923,8.29399436331233,8.32165811736781,8.71004828482484,8.45309756047952,9.16661639629022,7.27670592664723,7.78314000310206,7.03284699481426,9.91137249834465,8.37872828321233,9.74297213479936,8.0770548014592,9.21688294663897,"N"
"expression385",9.19852903210971,10.0465721409717,10.28500992712,10.2942297766593,7.56892278094784,8.57083821346309,7.51748172746777,9.47966702797138,7.34244578766351,9.42468490161823,9.20024665904761,9.08942318590399,7.52269843861293,9.28876043375698,11.5366097689428,11.0388632136936,10.0381451938032,8.42886067622433,8.74314668291877,7.92925338744229,8.79909222922578,8.90870360486335,9.18143973760507,8.96191503682404,8.13412722796557,8.07221791578115,8.3865810475479,9.67874673127953,10.550756418965,9.36249977385286,7.77058158534007,7.67835240526109,8.36776578348042,8.54047898016142,9.95096481182184,8.99337978229607,8.11671691176019,7.57601972949745,8.75345056867361,9.86005986259763,10.9297846714387,7.85551897183761,9.11852470111854,7.09917170637234,7.45603786556497,9.84207600228607,8.02742719010359,9.30033512671535,8.84326680190074,9.75956567583908,"N"
"expression365",9.84967340392699,8.97369152470602,9.44878666183715,7.8989491101259,8.86387795615607,10.5903119645401,8.83404379630009,11.2772670902813,9.60764297312548,7.36116683524966,9.69977009311539,8.73087150121804,9.21049324556151,8.64619530162972,9.20132201731062,7.55420958204042,8.28156034327056,9.57124508763776,6.8000555335104,7.98578467253365,6.90142490716655,7.77261467175062,9.12025855821126,8.35369447304801,10.9478799909431,9.25205475157447,9.07766154780232,8.98779620529412,6.46222740018141,9.61651097137148,7.58613294856209,9.99338998610873,9.1087420044365,9.31441299686541,7.04562627930542,6.45091018948644,9.31398874652688,8.41121442608297,7.52062188335153,9.1048786424312,9.25095361354804,8.72545717114274,9.77052381127517,5.70236249495471,9.79118689991599,7.49594786014758,8.15624772641003,8.42791684002795,10.1423296436291,6.83480754427974,"N"
"expression475",8.28218756476737,8.3053143831408,8.02588655674679,8.55869265838097,7.86301247272585,8.53590000416601,6.8339250840734,8.01547884709484,9.86311108521458,8.38425457388382,8.24121139762707,6.77837093432886,10.0205581606144,8.09749234253061,9.11580121716663,7.87600181680217,8.94913761666642,8.58545790262335,9.18887782540829,9.99982758804769,8.73843670436273,9.94614318948229,9.03286140050601,8.92292281733587,7.28283503148437,8.42969062098893,7.76012748912934,9.28221430480493,8.93684380014917,9.96892041654724,10.8942990795885,9.44412868026739,8.56723958017056,9.04881986713404,9.69697376635232,9.10912802533743,10.3323802773748,10.6526552863081,9.3572474588259,8.47183949395536,10.5314273854644,9.05090882579611,9.3667798430538,10.5893626510964,10.2780543751879,9.36413413966218,6.91484619403561,8.04953650120802,7.9179267790923,7.52635621439893,"N"
"expression439",8.18219484380895,7.21142307150496,8.00386494833824,9.48734979045727,7.98089466157803,8.62065058962848,10.0594062780238,9.47677669408606,8.32432017365849,9.80613336732089,9.21740978142262,7.38143811643591,6.71256898246078,9.4225027908574,9.44478563887141,8.63987292970725,8.40375824522426,9.62319099886953,7.79345351498733,9.27649918360316,10.3223463104339,8.47079857251803,8.98678000696941,7.88716236701638,9.7340222240226,7.47263864321808,6.57943366238593,8.31432923550325,6.86837401258965,8.92641847787221,6.99535373902025,10.2746148424466,9.28078118945648,7.1903789980255,7.78455153442045,9.84972601188886,8.30097450017617,6.77175103667796,10.427459758216,9.87985706833959,9.33309657530612,8.69648070395123,8.99525633473674,7.30935329545801,8.88350016728252,7.58722855331294,8.00778656976308,8.75520245046552,10.264152476799,8.7690771126684,"N"
"expression416",10.5707755290009,8.49888191686933,8.75203116858949,9.56477228094193,8.87289200141573,10.6031456185158,8.48054918029047,9.04384641768747,9.21526389138964,8.93502459408502,9.94083100079692,9.76739268204035,9.62030648686148,9.11590057205071,6.96889538814387,10.9115680641697,9.6854057790458,9.50708087693193,7.96239149668356,8.09561676598034,9.25863408286949,9.02735700581028,9.36097719861885,9.00363456614692,8.5762092482706,8.30445761554609,8.75552810472623,9.86560099315854,10.5815320708306,8.21417748981506,10.5074099511615,11.1071281548883,8.01778674131262,8.50824843601664,8.06590832313011,7.79794527190987,7.35530692147969,7.69205343325619,8.97514321685576,10.8511358388592,7.79893384635413,10.0921501054156,9.22939641569381,9.57079541520493,10.2263870788098,9.68471403437198,8.72898880346495,8.50639975669187,10.0273757869592,9.16730243761655,"N"
"expression497",10.0394674093198,9.75282565102869,8.6873323221547,10.0381815234383,9.45740317088205,8.24430018352163,8.69957527253617,10.3787463397452,8.50924812975081,6.79352293909377,9.16414047721367,7.21391420966018,9.17175921803813,9.1557559971126,10.0041824330741,7.53822137137393,7.16084110365488,9.27706543814256,9.94729986969574,7.38719169784911,6.9649319343123,9.35368394513124,8.64778318733449,9.06425412022578,9.50423482207995,9.58623832877733,10.7891349611841,10.6041333691251,10.757371819507,9.24785379000758,7.60613261242211,9.32699221173355,10.3804978380801,7.9028922356773,8.93591344547811,9.29706279140512,8.05724574910945,8.45918361458289,7.87080812689956,9.76326097186634,7.37038389832509,7.52139502401186,6.97665080039254,10.051563507829,10.2174462721182,8.82254641536553,9.2699735039748,8.34265114136809,8.42128939551491,9.46243847177158,"N"
