"","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","s41","s42","s43","s44","s45","s46","s47","s48","s49","s50"
"expression495",8.07739086717297,8.15604360245359,9.34352478024714,8.1328767573777,9.28355125830145,8.68083121996579,6.26864842514642,9.85624306112436,7.42619859713427,10.2307530420141,10.5102889927031,8.36545163224839,9.37882455577974,9.19759842924257,7.98832283770269,8.43859319605132,11.4223837350945,8.31486990297188,11.2340598325023,6.83900275005125,10.5722881314668,7.34454614006954,9.62030845801362,9.10122544650484,8.79002929105396,6.21511810564417,9.90845708994446,9.32532242927025,9.11542940458109,9.97316891723698,8.13576898634064,9.44785021429476,10.0620999073863,9.00252648601076,8.89546005783445,10.5002607189352,9.1754219426228,9.26376344479531,8.47997724940824,10.1446526139869,10.1051491508397,9.1184323517532,9.38079491342805,7.15855537927229,10.403012876934,9.17946752821863,8.28851967486595,7.75704878883948,9.60662760789126,7.61028441195924
"expression421",8.50642289797335,8.37097891579667,8.37215622492219,9.31750967099041,8.59262735884297,8.71942011154871,10.6116637002901,9.05849856514757,10.224938815174,9.20407285671264,10.5439103983115,10.0463969197519,10.3989814600096,8.25764655907751,10.0826778116839,8.67654004247977,9.61487370877482,9.25640848355062,8.89610097649562,8.77119403747399,8.50292795612391,9.37603293851174,8.85071794027159,9.51037730615531,8.60734969555138,9.55512621016173,9.67711611826938,9.40604090015303,9.90205329822838,11.1259536788197,8.93244593907514,9.02595780832599,9.5360479813542,7.85476903659907,8.84464335253363,9.43685039125589,7.38074223555307,8.42844150316886,7.65673848666168,8.03818135833767,8.53538100197581,7.66383377483021,8.31167026080748,8.37922305838687,9.70598116213537,9.28547193835931,8.40250113711665,8.35806540500959,10.9763976038822,10.0652059222954
"expression423",9.75093864814045,8.44792034121546,10.0046498691864,7.66564499219947,8.59228976954728,10.3047522488144,7.80748282135345,8.58263356321971,7.55177247447278,9.04038379570325,8.77377159562545,9.22569293656558,9.24085140707606,7.74684745653763,8.35880487993109,6.89958998150165,8.37493656309916,8.26808255687966,8.71642418409919,10.0236643827084,11.6163482255764,9.51923673964323,9.07543001144044,9.5005602565305,8.31757425696106,9.57301858901137,8.10391787704326,7.12071062010402,8.61182607100116,7.57286289752168,9.15438779257172,10.0748382564115,8.43696306521252,10.3646903092019,8.6446248942592,8.81826352935194,9.64284821985129,8.21498472337227,9.76194733597765,9.77135387792675,7.8440432602905,9.85671188512381,9.61488097696981,10.7701520158689,9.72537974403197,9.22810619650671,8.1737064748953,9.08723186276205,9.83394012139789,9.84492045255339
"expression327",7.73951083277686,9.08878114567355,9.48709232857549,7.61324531323459,7.64756633508027,8.27455302535247,9.55844406543083,10.010179165598,7.87529439878867,8.53906870759698,8.70812752027353,8.95946790057761,9.72475895164356,10.0199434169933,10.6771814899262,8.63735072485273,9.00731514566666,9.83047561411558,8.06366672758461,9.76451488573488,8.82954928591611,8.56883536322271,8.18097095890759,7.02772194278286,8.53447557012906,8.70170017441546,8.41604512417421,9.40799428538636,8.89606357323136,9.41316612739767,8.28996888508009,8.13886001284217,8.5009284154274,8.96877912243166,9.1813617192029,10.0220764930769,8.41545058585631,11.6141278069676,9.54000659406202,7.36676974802856,9.13391710986698,11.0687378157465,8.25216826455888,7.23779903562237,9.22712419288593,7.86759730402859,9.2190233524984,9.12641200977171,8.41458171125899,8.05622578142213
"expression525",9.95638994510837,8.91118842386527,9.18796544016272,9.35179497280178,8.9611980002574,8.45566760638468,9.25097201847585,9.72767428814137,8.57581551160511,10.6398430799393,7.43192520931236,7.58880371172983,7.90649292402157,9.03732101887699,8.39951579575489,9.48982267678893,8.28366031934444,8.32453475206702,9.25907227554904,9.11681837052459,7.76255958376157,5.940237201414,9.05838885980791,11.0925139827802,8.93157436571975,7.45805576359908,9.20573710733517,10.4552497363387,6.96605904531735,8.25016063870531,8.21953543801962,8.58867599568904,9.14738801555461,7.97901528683553,9.19949315960906,7.67012205147765,8.17823144116629,8.77685369922484,10.3736311790737,8.73795760079693,9.42926118797675,7.7322557413603,7.0507205854238,8.6275673300018,9.46618653296312,7.1230465321403,10.6704072848635,9.33750407871943,9.18347228249546,9.07496995295689
"expression356",8.68982939575949,6.90714405252356,9.60414229730971,9.00888698732579,8.66010961498133,8.17456693234249,8.42364147744907,6.22255761356918,9.23386822535363,9.16101050663524,10.0924686567383,8.71647398341418,7.63498566521549,6.66352169094591,7.85902292597309,7.8968527670676,8.79989015622009,7.49812759629612,7.84873089731114,10.2903794428875,9.73864626971701,7.40960230888339,8.53327390558696,9.55214741200314,9.43212525203604,9.45543133113535,8.78381658835506,8.46814647806841,9.84327721852928,8.4036018566768,8.86517784730693,8.20911456933952,9.79195231433372,8.01062873393771,8.27091300599964,7.99899690062036,9.99760212305173,8.27505259703058,9.01100756851627,8.40435997607202,10.850591310911,9.34547529582354,8.96024488584706,7.78012837713332,8.76692549185408,7.99887318017341,7.64859767555571,4.72586898327329,7.00533862926319,9.83649882575019
"expression415",9.04218019387891,8.53688383939132,8.01657610728785,8.67364181580098,7.82787190794596,10.3097886951949,8.66975776452574,10.5003563998753,8.25573557034921,7.92256172673171,8.56854764115149,9.66716048289064,9.36336314802973,9.56074633636717,10.5802484881602,10.5746557675543,11.6302531457312,8.01101635252889,7.38158515619149,8.17817994449307,9.9319300288802,8.9267786479995,8.39248803285986,8.91031277511868,8.55176872805138,8.21967858224055,6.74930320127943,8.12398102575455,9.62322582472154,8.88202280249332,10.2400147972358,9.19433003540016,9.28844847479586,9.21507941262498,7.81422075962817,8.1413366031099,8.25448118889923,8.29399436331233,8.32165811736781,8.71004828482484,8.45309756047952,9.16661639629022,7.27670592664723,7.78314000310206,7.03284699481426,9.91137249834465,8.37872828321233,9.74297213479936,8.0770548014592,9.21688294663897
"expression319",7.83855164984869,7.85831030777639,8.64746131567187,8.84276069511933,7.44439368070771,9.20946762953739,5.25998814810841,9.23701051487287,8.58077508029527,8.73067573491394,10.2568516897885,8.10013912528806,9.25158813110456,9.97044476265954,9.39444219110491,9.42839062774903,10.0099984669777,7.76103844426982,7.89661918634647,7.33077998005527,9.95163313586224,6.51184240314735,7.87412166856396,9.28683342288486,8.49883520264876,8.846756282812,9.89781975929796,8.13349036927699,10.7522417077105,6.72807984297046,7.6431456107066,8.7445702252534,9.43398276364971,9.4797762406592,7.48991954709039,10.1612590657208,8.82473119434624,7.92716821111886,8.61473765676203,9.56751902422777,8.60472985946175,9.83709338997005,10.0626341798696,9.27064207410981,7.01800497603632,7.5159185041957,9.87899891238441,8.23231741037973,7.583134811661,8.55126521393973
"expression442",9.29997013307609,9.17540764418913,7.80978050725864,8.2072904894905,7.82370803572073,8.57119903111228,9.512838144344,7.7367031912718,8.95176799950058,8.71514583221804,9.06929813748929,9.20125555253701,9.06070165365241,9.20833473380576,10.6328163668245,10.3413125631615,9.503984140463,9.8816730861126,9.79187523708053,9.9392748405356,7.98102916747819,9.37730723064764,9.32975501535213,8.54348428143415,7.92347634558598,8.14838002056361,9.36049402587723,9.50428394785269,9.26100430278952,9.12300738349587,8.25738590294445,7.01635677547905,10.6036459046108,8.56871896276464,6.78216358235172,9.7881812962437,10.9105065251731,8.94841318444706,8.61177337176357,7.87567028479302,10.9981639649144,6.7787883013915,6.39350111673181,8.62355000110784,9.10636771659375,9.98387860183204,7.32873258985617,8.20625944997091,9.63677089082753,9.64482735615728
"expression537",10.0558295440687,8.27196195245101,9.10925229896791,8.74120314708725,9.15071589478459,8.05727458351345,7.83352182958731,6.9416134064053,9.94955327838677,7.40654669142068,9.65074175013918,9.10854500950398,9.38958618694426,9.9135550072272,8.18438910893449,8.81399300403753,7.64380992669947,8.81737672230169,9.24510230907851,8.99533553725516,9.13992105328689,7.28949190998344,8.80661950992214,7.86218666838205,9.15022544431131,9.82975541719575,9.667105334446,8.34519604831264,8.41410813242437,8.7341352926797,9.1952595953601,9.74780933255086,9.3919206573805,8.73508848692386,9.27425114482942,9.02314293010317,9.41808749021998,10.4892750094805,11.4808190134335,8.94279015279822,8.55495659737807,10.5475377073365,8.81401283048954,8.202519469393,10.0082869741095,9.09432762962745,9.36750119809877,8.64145723125797,8.03086439011726,8.25479456630184
"expression500",7.5588986486424,8.01902044655233,8.11188707017367,8.73724875941258,10.4028393584717,9.76978805118368,8.42298066902817,9.58513959615507,7.38332138281391,10.5984782601168,7.81030240430483,9.74085600459007,9.50595057315133,8.41172248352611,6.81731955265196,7.56116211466498,8.41100285355495,8.97365134439074,7.98489397712681,8.13878168682556,8.87103440527471,8.23365537994843,9.02746580947301,9.58808804919154,9.44879862428939,9.23480681696078,9.68319776147992,9.79335826298683,8.19752332664526,9.14016320315528,9.57216095544284,8.17367536813974,7.78418784357267,10.0258451565703,7.96725793087494,8.07801320375044,7.26170498135883,9.55764116976529,8.74293761425112,9.07441289966594,9.26242961460419,9.22981285088071,10.5034296880242,9.49044471619165,7.85730591254747,9.19924856479255,8.92292857730253,9.74699260027599,10.0718849033335,8.28253487035049
"expression520",8.40551432629271,9.28138842450635,7.14006701859116,8.93564294646659,8.52428457649923,10.1698922102334,8.10665261240759,9.03344915867836,9.19921789632375,9.05857748137354,8.51422389570323,9.7889998498553,7.32890021354654,7.33783711701936,7.64507006609975,8.14724798089471,8.01088385406709,10.4823790542616,8.54268319617047,9.32548104933828,10.1031034106493,7.6548527634627,8.93356049339266,7.93573225722297,7.60446383969522,8.40320269993811,8.87409166169048,6.60755481244117,10.6356744050881,8.69599440287449,8.20827883956791,9.90426650067782,9.8437998703059,7.25758900664478,11.3983418475905,7.29321718036154,8.67389162479129,8.67370389223413,8.92975130613352,8.35355282204479,9.26034160831283,10.3547862083684,9.01266468236789,9.66084065045124,9.36518414382765,9.631507583329,7.76859371623126,9.88755230941173,8.29591548190186,7.01622593139437
"expression473",10.4445988074944,8.86271637591906,10.346853922435,8.98689279836829,7.99757849418723,9.15260430937204,9.565893420026,9.67183850900663,7.83477512178378,10.2026531383486,9.37110112958984,9.98166526712949,6.80661832362154,10.327250991839,9.92446257410874,9.84840306631881,9.81556902368991,7.18834383166924,8.73244758676296,9.51578571020267,8.96468108695325,6.95501317340228,10.8124462959686,8.08885696953537,9.21187454602115,7.31540430814979,8.32124855665149,6.38118079142324,7.93159698747976,7.97711525025955,10.5172957907442,8.99372628333473,8.74500051082596,9.75543284753968,8.29583247079088,6.62271880237924,9.22976243581211,9.80474010037346,7.21809587236208,9.83007845583947,8.0191245221899,7.26667496109474,6.63047722086429,9.82424241393228,9.44525685053436,10.1772549809494,8.10411798633399,8.93231910375135,9.00500829764506,11.6351958658527
"expression353",8.94386551558111,8.02047154424381,9.97459307251803,7.23028923206321,7.56335951192859,7.11264048436643,9.97861882141176,9.67087599390969,9.20561429067856,8.37961548942503,7.76312282117794,7.79361810697584,7.88818475210369,8.45754132361923,8.3238677093364,9.19954115327075,8.28842166262607,8.75377295973945,9.89941764877443,9.15298390702981,9.67484725378714,11.4536496588103,8.89911816786076,9.25841947328474,10.6333029866796,9.5623930016211,10.0131920315027,9.0748850269461,6.76802178521764,7.40119680505926,7.89769965351951,10.1058938455996,9.74918070623376,9.63640024262909,8.29384763035852,8.96773317786892,10.4602218354006,10.3351378569093,9.47720824631279,7.78426657627564,8.35068046579237,9.68778243625784,8.10564571105067,8.12028827759699,9.66610535934795,8.14830822387212,8.56815883502176,8.87237990622136,7.62069915011059,8.53631307889231
"expression434",9.14719274894949,9.69451669766345,7.68524266188831,8.35356877352401,8.56499083881827,9.64469640164581,8.41933759528415,8.96639057235895,9.56745858586057,10.2307908184487,6.51295916673068,10.1184173515179,9.36925347681353,8.02875295348795,8.1355065667594,8.7054337746414,8.99819601966202,7.93854224338181,7.05979840585323,8.30584518152584,8.86259739392502,9.68583089873074,8.94638968792562,7.48656755994885,7.76043531037471,8.60785807682265,10.7925555417428,8.90703949912586,9.6195077436798,8.61702894754668,8.7273446444933,10.0585417298681,9.71772184473545,10.2665435308642,8.76317118680439,9.26400188768925,9.78974716145396,7.53070896932414,8.47937453439136,9.29492681608372,9.75316572320081,9.82311254444379,8.89878099907607,8.14498871162187,9.08012227180382,7.40486621937263,8.20836014983686,8.74368883668471,9.46855484726718,9.93398603770918
"expression507",7.59336963968207,10.3741688745823,7.13450548027102,10.0307740277443,8.04218379600582,9.36156447109611,9.56609144090331,9.44004087723908,7.11964768623942,8.95001827651353,9.82357576301509,9.01991144437568,9.39080448564994,8.50393360968571,6.9320083920041,9.30848441023721,9.69613711242931,8.67246663473497,4.67055150575622,9.89600140164616,8.84370684427921,9.0723768616528,10.2954122877221,9.72942587837024,8.12149816368422,8.46316879531722,8.77691362001203,7.45182865454368,11.2789502323654,8.54280058388501,7.60021772589925,7.6674728346633,7.45415721793642,7.72003750930451,8.86998614461521,7.55544021429419,8.64303283798373,10.6292692849765,7.73062123141786,10.1172552225267,9.04784653525563,9.41739903377112,8.70819427117824,7.44352040099785,9.14969106474867,8.66457228934544,8.61427346712841,9.85364637833106,9.92866574286362,8.96629317094691
"expression385",9.19852903210971,10.0465721409717,10.28500992712,10.2942297766593,7.56892278094784,8.57083821346309,7.51748172746777,9.47966702797138,7.34244578766351,9.42468490161823,9.20024665904761,9.08942318590399,7.52269843861293,9.28876043375698,11.5366097689428,11.0388632136936,10.0381451938032,8.42886067622433,8.74314668291877,7.92925338744229,8.79909222922578,8.90870360486335,9.18143973760507,8.96191503682404,8.13412722796557,8.07221791578115,8.3865810475479,9.67874673127953,10.550756418965,9.36249977385286,7.77058158534007,7.67835240526109,8.36776578348042,8.54047898016142,9.95096481182184,8.99337978229607,8.11671691176019,7.57601972949745,8.75345056867361,9.86005986259763,10.9297846714387,7.85551897183761,9.11852470111854,7.09917170637234,7.45603786556497,9.84207600228607,8.02742719010359,9.30033512671535,8.84326680190074,9.75956567583908
"expression534",7.79883328835149,9.67569820610802,8.64523925049179,9.56578628734486,9.30778129307209,8.5890357307395,8.45724174350592,8.17421093634723,8.0046091969777,9.17413099839923,9.59086340227754,8.71817874596396,8.70592415090785,10.6866666688024,10.1277593693547,8.52550704256332,9.99516454639755,7.57152286640533,9.57676644644961,9.43419543987403,8.71712323982482,8.15304604579656,8.55474966468173,9.47533343580778,8.49421921534745,9.52883768136735,8.75747069138246,8.32804556080397,9.36948058077819,10.7544951351323,9.1772571553452,9.48277013465215,8.33543279548647,8.59299198944857,7.3959623564929,8.39657140744196,10.4610543705557,7.57585507594586,7.87264428620566,8.79139000189983,9.78418939842676,9.46680085352822,8.1691822702423,10.0450209148377,8.42065637858448,8.53704843943244,9.45879497083861,9.65849718519284,8.13021411226089,8.84134201150632
"expression409",8.12463659655598,10.8548221685893,6.52155295249806,8.1485289480396,8.60565545974679,9.28946450422163,9.62620444276089,8.62719128046859,9.09131124881718,8.41558368151759,9.09331403041728,10.1686411415804,8.21606040025777,8.38491458402768,7.33656330307593,10.7441654995021,8.26925936518345,8.55590612295598,9.06479447106147,7.28077401023856,9.70119477272806,9.5220917722624,9.1214070105843,6.69687063532458,9.18582208929921,8.05535287431711,9.93739675124836,9.27630069815675,10.4465428122497,6.86602835127883,8.90459609420669,9.13484138781524,7.02967668633279,8.94624649932075,7.71503241214616,9.38386221083932,8.80989462561072,9.01834868582073,10.3728651710146,8.26736980104192,9.95190168322577,9.7032335145337,9.0145561365603,8.97225725472996,9.3872265157886,10.2608680315088,8.240189241218,7.12965232262584,10.0734497997045,10.7477921827998
"expression429",8.57869827198873,7.77861675657626,9.22658592881004,8.37545291778309,7.38782279761326,8.90577228852795,9.18113395493115,9.49539219314641,10.0309370047099,8.09445482436444,9.84995111776899,9.09949443038829,10.3410799498987,8.99366778534538,9.61866462330217,7.60439748424954,8.1688833627848,8.82610805002772,8.17990534274087,8.61812404035009,8.58512900010555,8.6599740742774,11.1292886719083,8.87118987384957,7.84592852943793,8.014318995271,6.97576606520063,8.59191856339531,9.11072061348714,9.40042384722378,8.13636392867272,9.51999930083302,7.17500611025533,7.82431979387731,8.2119123775272,8.95933995378858,9.13859644552678,8.06036063014904,8.89660631388094,9.8626987215202,8.00927871373114,7.82170648149857,8.76814794024462,8.94748127317362,10.3404946065759,10.4625652143318,10.3418629222823,9.10935159810466,8.93944703961096,9.17825647789279
"expression490",8.3761742313395,8.14604443111152,8.84298341984483,7.75079753789101,7.94713407380385,8.36465468580899,7.16591488632858,6.75876749995172,6.86001874124435,10.3279725197649,8.94849943137439,7.88554158170759,10.676144341392,9.80034520526235,8.58862595457199,9.38067531097724,10.3805300766076,8.62660160220809,7.54985148689278,8.46447008989703,6.98595291323812,8.8388965876967,10.5001652551472,9.19859214509418,7.95350014277353,8.40902444814458,9.65302393689731,8.70577658096514,7.76465651076285,9.66635348328005,7.64025119438329,10.1654812216633,10.1368022615011,8.13706606354637,7.02082215229372,7.30851003590134,10.6020442420334,9.40071572352377,9.62483638853887,8.16505086903264,9.00100899133626,10.3921330057422,7.22539089573051,6.88656234922335,8.26649818586169,9.86398332156592,10.5738276830308,9.98197079353956,8.44604601067296,8.82311287236415
"expression403",8.96960494502875,8.7791498465623,9.85439843567342,9.43335296979379,8.63923424910378,8.33742961602815,10.9543253612176,8.10990088613466,9.08560255760034,9.02441659975572,9.74723036905943,11.0289051024686,8.86478218384603,8.33998406452477,8.27010854452089,8.87048060791605,7.63854055647809,10.226429751224,9.5587128674544,10.1320173888043,9.38845767351504,10.9874617030277,6.76851656114968,7.92271950134583,8.80772828177681,8.42317623402261,9.27699021345479,8.79785140043478,8.5786700650591,8.55634179394717,9.44037331809545,10.8147173656669,7.84740966148335,9.48729513385321,9.93351217214241,8.27423042629457,9.34793994771075,9.3826279668705,9.43894390710214,6.84127017761326,8.58300242916988,10.4404199276613,9.32469891405227,7.78823045863898,8.36413335951827,8.37656892284626,9.14650716161607,9.84154905260956,9.42160125692114,8.97396658966742
"expression357",7.07468899086439,9.87708154114829,8.87846226150268,8.57154575892381,10.177690156852,7.86294784757488,10.6204686982799,9.30573070146427,10.4849993790985,8.89437319104465,7.71345419273429,7.78827214340422,8.50836413190943,9.38533957884086,7.87376281810693,9.29999895739985,9.2745631011104,7.78990928156757,9.56162356963111,10.5789096151704,7.86757302551735,8.71861414173699,10.9079451320932,9.6406936003977,7.7309755300392,9.93705434632762,9.93884225315698,8.84793667003291,7.2396147919575,10.2037450475999,8.5057468360633,7.97599924901624,7.11233483405516,7.52981869016721,9.59111367298468,9.72583488477978,8.88028137244922,8.85829817407528,9.45364256620867,8.46547018024941,10.2129225225163,8.75724361385886,8.58424441745109,10.0919052519425,9.24351253446087,9.65022671287309,8.07041577881744,8.45178438498052,9.38346372783475,9.42056700789458
"expression524",9.67463159850209,10.8725210279934,7.20768012497164,8.15565071697314,10.0242671424179,9.49723538996669,8.93599403074046,9.64788234157189,10.3979350604724,8.97277508524398,7.62593395395814,8.97742009451462,9.85585474673693,8.55861019492302,8.14119363711787,8.62345224674492,11.1888559302556,9.21275141117818,9.82214426163583,8.18943464326365,8.42008753739033,7.9910522402643,10.7204995544156,9.37864795541793,9.19072876038641,8.14982267571686,10.1832525277195,9.6798704483142,10.5065666858321,8.15837981072903,8.78261224144597,9.16673749381375,7.37983964808502,7.47544340711857,10.0455291356016,9.03184192150088,9.9128768281206,7.26836216127968,7.32392286298608,9.27337925438118,9.6813252414381,9.37652844785993,8.35870254104048,8.22600926964268,8.99641629330552,9.29123582105535,6.25899905432451,8.91678626826385,10.5566634855779,8.05974090519688
"expression513",9.15324838136847,8.0428785613175,6.88711196832332,8.9232226334392,11.131503242016,8.448512614673,8.15085966974786,11.2857762433245,8.5157015983663,8.94059939514364,6.75183469645929,9.95517258375524,8.51865134052274,8.87874219186109,9.93360739563641,10.1124264729594,8.6973491111728,7.86987352184265,9.27539835524419,7.19766013230953,9.63361551491951,7.12940163005443,9.50469532684338,9.92414023341314,9.73593689612768,9.1846584841401,8.849901984823,8.60503300592255,9.34488879048124,10.611025235662,9.53794596187144,8.86429587774944,9.34795229920616,8.34057568637502,8.78668930103923,7.93284647566159,6.62000720308344,10.0793032430972,8.8144947485224,8.37799632663141,10.3420635872847,7.67956157539166,7.97125184384957,7.18370060149437,9.08704992337564,9.43117521966584,8.88327682404911,7.62110609604922,7.67407567655664,8.69188538847431
"expression509",9.14758764462452,7.57561309142702,10.2191553031701,9.39046729919006,7.71765013528487,10.8919822043157,8.54409294846055,9.7759196507139,9.81960737308891,10.0259951478421,8.86782123949806,10.3171615524991,9.50496949029823,8.1289345719029,9.43939561235341,9.17069573891808,8.14028848016223,7.1308228463745,9.97403526174618,8.54368522313681,9.73099762620756,7.67506519274338,8.33514071520235,8.65966615403357,7.48036800393626,9.26728672562938,8.33535536845769,9.724860753575,8.26802180550976,9.72009698676996,8.26469683786305,7.38429587966355,8.58095382090628,7.89716251222456,7.08344161009732,9.22436524003384,9.4506931542125,7.42492221536047,7.7892483980345,9.53699136413127,9.03109006425933,7.85969315055513,8.64432976828935,8.17928803629156,8.49958674997889,6.90066512090661,7.46062943599292,9.88977961158732,9.21637707630275,8.28430899103383
"expression328",7.03989136124682,8.49137274589999,6.5887931150333,6.79051854622319,9.13030358011896,8.62106307509579,7.32380944713673,10.5696384558061,10.1189866593288,9.61084989325943,9.27845040111775,7.21994340854488,9.76616553938888,7.92515558547381,7.45158338278387,10.0179700563881,7.23672969724881,8.27207773441107,6.91034132185387,7.67017384537365,8.4698377129214,8.78824090248681,8.97376987552001,9.0005475989305,7.0757776497699,9.00633765775933,8.92385793626494,10.2740024580314,8.32581145031817,7.54760453872188,8.79934136757884,6.98133956668187,8.16580052468766,7.96980220350293,9.07384480415011,10.0682252510328,7.90312077445259,9.57677909406733,9.01989631589445,9.6537706007788,7.09829985579738,9.65232964789177,8.30896358452465,9.41248916237579,7.67666734271169,7.93846531740743,10.2093879300074,7.61171587096663,9.21241436515484,9.55060928943816
"expression492",9.07212211656194,9.49961052242085,7.17466491415563,8.14658260306252,7.38863530001841,10.8439511435028,9.25997557321453,9.08157188551379,9.32960159493209,9.94065740346814,8.34141508010216,9.70073967946601,8.09374442652076,8.89500295274877,10.3151647424438,8.49999074047549,8.15611572793843,9.4378785978041,10.1713605100974,9.39506664845664,9.04933603709079,9.28977517409973,7.73794937176561,8.79139320231496,7.2030036127408,10.1788474971031,8.81918925333556,8.72429839218873,9.80933665350171,9.47040250654793,9.23139477872811,7.98373824974982,8.51840362631722,8.43416315115836,8.4036059365932,10.0828066439429,8.82696689242925,9.70008117902968,8.63683444902053,9.56118855558134,9.13224148374236,9.69909565828113,10.1973509091448,7.31633360621901,8.81684974156143,9.11681990614258,8.88437980209713,9.93083038859803,8.81051362219768,8.14880106514892
"expression419",8.42198404636994,9.82032230303428,9.98516920189273,9.66284768787708,7.34124516785297,10.9073694355219,7.61364284213475,9.39231665555216,9.276501863895,8.74500933636588,9.42241612378715,8.24762407066,8.72813624241044,7.92882935860419,8.17742213352176,9.03670547636047,8.17371873669415,9.33708529905795,9.5534352299362,8.86986971640829,9.00560191450638,9.10676356574576,9.17820453390729,8.76762016517205,6.60394215283893,9.00529833034988,8.73918127977401,9.21476346216545,10.6802492627489,9.03277600389795,9.00448951440387,11.0491413558962,8.63283018034166,7.32508454607889,8.7277929139055,10.6737040591796,8.81811890977774,8.91291206295883,9.396442652168,8.07837464935024,9.03760758720277,9.98769540198483,8.95159408146788,8.25426311755437,8.2216307076865,7.9778205618494,10.2252513881396,10.3990184140586,8.73150449780368,9.61648260019237
"expression407",8.36200620560029,8.12899396293668,10.4950043006719,8.9540532003659,9.73908013880415,9.4921500684595,7.49855031070055,8.1877250912084,7.91743622933561,8.80045042299077,7.14980462935643,6.03838192332229,9.16582725072921,9.00250179857676,8.83049853225205,10.7277563455779,9.01041444380133,8.37428482308701,9.37366884095248,7.36308199358567,9.32292967159939,8.52670025668676,7.0443722823156,10.1008490911447,6.0490639682478,9.00078352347874,8.88747579503954,9.10055512847411,9.64932833944903,9.22210210092442,7.89707155487018,9.25690377490625,9.76575663118446,8.63622095472841,9.86507622897792,8.30576210934968,8.94297217067956,11.1504557601033,7.96474886339214,7.56478659817636,7.97911640409707,9.44383422962468,8.31214363162924,9.9486059254759,9.20930351808556,9.5903503545247,7.56537325192441,8.92647515787385,8.89371451553395,7.6938689006394
"expression436",8.71881502652845,8.70334368891678,10.1030412465126,11.9116411939073,7.79109507278284,10.9100019192013,8.17764629551093,8.34948111414619,9.41094524776768,8.601759339395,8.06230654017217,8.12393691509126,9.55843159396949,8.8643201142006,10.356876968239,9.70370607103023,9.36154190896733,9.56421537028783,8.56577661207669,8.418637416962,8.12926087577935,8.07662796966081,8.57888819985844,9.48834119589256,8.00268033877959,10.1560992649807,8.87089967281415,9.01535790164292,10.6677828471305,8.66230060579827,8.53543063536292,9.4488522579643,8.54444669382154,8.79819383641699,9.0734884997052,8.16640281038603,8.65668584595176,9.30515831918324,9.85208174403852,8.40216175454361,8.57575860633292,9.23047697154225,9.35180647779776,11.6099205258958,10.1942917672496,9.8263263997365,9.02747478160736,5.95859528648903,9.09826331326516,10.0007777999606
"expression360",10.8964747481724,8.04492197087464,9.14313137241871,9.0295156983417,9.02572496674949,9.28974506800987,7.70343874299818,10.0273729502565,7.95284398332181,10.4248076851486,7.08192926056509,8.92618096587318,10.913109346314,8.60402081866772,7.26755518029869,6.35857848341538,8.91680381322581,9.34940035945012,7.8981861390539,8.62852913431525,8.0958879669056,9.41116250852099,10.4690206761772,8.78587416283801,7.0656079202339,9.51184461997723,8.2185048034854,9.25778906249668,9.41189483424182,9.19223517865028,9.0989483015124,9.94689941368975,8.34803657341235,10.1896313503217,8.54411923120191,7.34869357364334,7.64466769069824,8.89297979047547,9.33779780021342,8.58858920826884,9.71322080908624,10.0927980446035,7.98721975525253,7.04865390193327,9.64087925989456,8.50008675494124,6.42127202811913,8.4611036063455,10.2467879542514,8.50633730215031
"expression390",8.3906588075599,7.62012431469321,7.9338934766824,10.5482913902617,9.04341814135512,7.47736304344821,8.44758467130778,6.96588119631615,8.15488623196199,9.61849320661075,8.38227591753497,8.94602036302432,10.0518284091438,10.496806635681,6.60362414162947,8.87504014643,10.9358685608396,8.18140269786791,7.80831471656338,10.5084825702803,10.3367510110541,8.23680536934998,8.65959749070054,9.8109757279045,8.33269537629628,9.0109572059819,10.4350910905881,7.99846433708504,10.3505870275599,9.41702758721542,8.85327428572197,7.24881338289278,7.86165314860283,8.52361158698141,8.31316884207589,9.50033534603849,9.43868931490745,9.57489940816687,8.6067457185512,9.48314719133101,9.89307769584546,9.46238576887024,8.21801724644333,9.24060736527445,9.92578557314437,8.44027136152555,9.82186952035423,8.25879994665368,6.06265056508395,9.07369744632728
"expression406",10.3360568482391,7.58503356950886,7.54044946260503,10.5389548771671,8.19686350700287,10.1355960199409,7.70118524081592,9.72260354900148,8.49573309171721,9.42194973171433,9.34680219511977,9.63265206200528,7.74573317492331,8.42782237576914,9.99278805745609,7.44371190814224,8.93356586447645,7.14877850058248,10.2748752347615,9.69361782187475,9.77304639206599,8.89282179012633,9.49256881731793,8.49930264580699,9.15215727714815,8.49168577225444,7.67435588046644,8.9954865490179,7.95337387274874,9.55926691046612,10.3589359447703,8.73297682943312,7.37082967357395,9.1956168294643,9.46466643201681,8.58032622382674,9.02716034344521,9.39374532127883,8.52039320878741,7.62641669790921,8.21706713208824,8.81473665745319,7.18309071733822,7.75409120376319,9.9922316615041,8.63553681703477,9.30953696642199,9.46605688469107,10.5280522576568,8.35349741751777
