"ENTREZID","SYMBOL","TXNAME","TXID","TXCHROM","TXSTART","TXEND"
"1591","CYP24A1",72343,"uc002xwu.1","chr20",52769988,52788492
"2139","EYA2",71233,"uc002xsm.3","chr20",45523263,45817492
"23236","PLCB1",70640,"uc010zrb.1","chr20",8095100,8769172
"24141","LAMP5",70652,"uc002wni.2","chr20",9495005,9511171
"5360","PLTP",72176,"uc002xql.2","chr20",44527259,44539633
"54453","RIN2",70733,"uc002wro.2","chr20",19867165,19983103
"5476","CTSA",71212,"uc002xqh.3","chr20",44519591,44527458
"5621","PRNP",70606,"uc002wkt.1","chr20",4666797,4682233
"56259","CTNNBL1",71007,"uc021wdi.1","chr20",36322434,36375009
"57144","PAK5",71699,"uc002wnj.2","chr20",9518037,9819687
"64096","GFRA4",71620,"uc002win.3","chr20",3639939,3644046
"655","BMP7",72358,"uc010gip.1","chr20",55743809,55841707
"6629","SNRPB2",70685,"uc002wph.2","chr20",16710609,16722417
"6919","TCEA2",71509,"uc021wgo.1","chr20",62688175,62701174
"7022","TFAP2C",71311,"uc002xya.3","chr20",55204358,55214338
"78997","GDAP1L1",71104,"uc031rtn.1","chr20",42875739,42909557
"80023","NRSN2",70484,"uc002wdi.4","chr20",327370,335512
"81623","DEFB126",70478,"uc002wcx.3","chr20",123252,126392
"84969","TOX2",71091,"uc021wdz.2","chr20",42543492,42636182
"958","CD40",71226,"uc002xrf.1","chr20",44746906,44752939
"9770","RASSF2",71659,"uc002wlc.3","chr20",4760669,4776150
"2078","ERG",73264,"uc021wjd.1","chr21",39739183,40033704
"23562","CLDN14",73241,"uc002yvk.2","chr21",37832920,37838739
"4600","MX2",72796,"uc002yze.1","chr21",42733950,42739233
"5121","PCP4",72782,"uc002yyp.3","chr21",41239347,41301322
"53820","RIPPLY3",72715,"uc010gnd.3","chr21",38378450,38391958
"54097","FAM3B",72792,"uc011aeq.2","chr21",42676177,42718276
"64699","TMPRSS3",73339,"uc002zay.2","chr21",43791996,43803860
"7032","TFF2",73337,"uc002zaw.3","chr21",43766467,43771208
"7074","TIAM1",73131,"uc011adk.1","chr21",32490736,32649224
"84221","SPATC1L",73445,"uc002zii.3","chr21",47581062,47604373
"861","RUNX1",73215,"uc002yuh.3","chr21",36160098,36260987
"875","CBS",73358,"uc002zcs.1","chr21",44473301,44488514
"10454","TAB1",74117,"uc003axr.3","chr22",39745954,39827887
"10633","RASL10A",74758,"uc003aff.4","chr22",29708922,29711745
"164633","CABP7",73868,"uc003agl.3","chr22",30116344,30127820
"164684","WBP2NL",74213,"uc003bbt.3","chr22",42394729,42424477
"2781","GNAZ",73695,"uc002zwu.1","chr22",23412669,23467221
"3005","H1F0",74063,"uc003aty.3","chr22",38201114,38203443
"4248","MGAT3",74123,"uc003axv.4","chr22",39853325,39888199
"55007","FAM118A",74288,"uc003bfz.4","chr22",45705081,45737836
"7078","TIMP3",73986,"uc003anb.3","chr22",33196802,33259028
"8224","SYN3",74868,"uc003amx.3","chr22",32908540,33402809
"89781","HPS4",74714,"uc003ach.4","chr22",26846849,26868384
"10225","CD96",14258,"uc003dxv.3","chr3",111260926,111325925
"10289","EIF1B",13563,"uc003ckc.3","chr3",40351173,40353915
"10402","ST3GAL6",14159,"uc003dsy.4","chr3",98451080,98514689
"10777","ARPP21",13431,"uc003cfz.4","chr3",35680666,35727379
"111","ADCY5",16547,"uc021xdd.1","chr3",123001143,123135189
"11186","RASSF1",15958,"uc003daa.1","chr3",50367217,50369597
"1294","COL7A1",15800,"uc003ctz.2","chr3",48601506,48632593
"1295","COL8A1",14165,"uc010hpe.2","chr3",99357440,99422736
"1475","CSTA",14401,"uc003eex.3","chr3",122044011,122060815
"151835","CPNE9",13144,"uc003bsd.3","chr3",9745510,9771592
"1608","DGKG",17197,"uc003fqa.3","chr3",185864990,186080023
"170572","HTR3C",15008,"uc003fmk.3","chr3",183770835,183778461
"1951","CELSR3",15804,"uc003cuf.1","chr3",48662831,48709981
"200931","SLC51A",15197,"uc011btu.1","chr3",195943383,195954436
"2047","EPHB1",14604,"uc010htz.2","chr3",134514099,134851891
"2257","FGF12",17233,"uc003fsx.3","chr3",191857182,192126838
"23180","RFTN1",15446,"uc010hes.3","chr3",16357352,16524372
"23429","RYBP",16243,"uc003dpe.3","chr3",72423744,72495774
"25827","FBXL2",13418,"uc011axm.1","chr3",33318934,33427220
"2596","GAP43",14336,"uc003ebq.2","chr3",115342151,115440334
"26577","PCOLCE2",16818,"uc003evd.3","chr3",142536702,142608045
"285242","HTR3E",15009,"uc003fml.4","chr3",183814852,183824783
"28999","KLF15",16615,"uc011bkk.1","chr3",126061478,126076236
"3680","ITGA9",13477,"uc003chc.3","chr3",37493813,37671010
"4291","MLF1",14816,"uc003fbx.3","chr3",158288953,158324249
"4292","MLH1",13445,"uc003cgl.3","chr3",37034841,37092337
"4311","MME",14781,"uc010hvr.1","chr3",154741913,154901518
"50853","VILL",13482,"uc003chj.3","chr3",38029530,38048676
"51208","CLDN18",14630,"uc003ero.1","chr3",137717658,137752494
"51555","PEX5L",17102,"uc011bqd.2","chr3",179512747,179692008
"51560","RAB6B",16724,"uc003epy.3","chr3",133543080,133614691
"5333","PLCD1",15584,"uc003chm.3","chr3",38048987,38066278
"5504","PPP1R2",17278,"uc003fup.3","chr3",195241221,195270224
"55214","P3H2",17227,"uc011bsk.2","chr3",189674517,189838908
"5523","PPP2R3A",14609,"uc003eqv.2","chr3",135684515,135866752
"5648","MASP1",17214,"uc003frh.2","chr3",186933873,187009810
"57110","HRASLS",15161,"uc003fta.4","chr3",192958917,192988644
"57415","C3orf14",14021,"uc003dlf.3","chr3",62304711,62319320
"57467","HHATL",15644,"uc003clw.3","chr3",42734155,42743013
"5806","PTX3",14806,"uc003fbl.4","chr3",157154580,157161417
"590","BCHE",16987,"uc003fem.4","chr3",165490692,165555253
"5915","RARB",13366,"uc011awl.2","chr3",25215823,25639422
"5918","RARRES1",16956,"uc003fci.3","chr3",158414897,158450275
"5947","RBP1",16787,"uc003eti.2","chr3",139236276,139258671
"5948","RBP2",16786,"uc003eth.3","chr3",139171726,139195352
"60675","PROK2",16240,"uc003doz.4","chr3",71820806,71834357
"6405","SEMA3F",13825,"uc003cyj.3","chr3",50192848,50226508
"64084","CLSTN2",14661,"uc003etm.2","chr3",139654027,140275897
"6596","HLTF",16855,"uc003ewq.1","chr3",148747904,148804341
"668","FOXL2",16776,"uc003esw.3","chr3",138663066,138665982
"79442","LRRC2",15698,"uc010hji.3","chr3",46556878,46608040
"80723","SLC35G2",14617,"uc003erf.4","chr3",136537861,136574734
"8403","SOX14",14628,"uc003erm.2","chr3",137483134,137485172
"84818","IL17RC",13185,"uc010hcr.3","chr3",9958758,9965975
"8618","CADPS",16158,"uc003dlj.1","chr3",62384021,62467544
"8706","B3GALNT1",16972,"uc003fdv.3","chr3",160801671,160822683
"885","CCK",15635,"uc021wwk.1","chr3",42299318,42305439
"91653","BOC",14299,"uc003dzw.1","chr3",112930412,112970852
"9254","CACNA2D2",15973,"uc003dap.3","chr3",50400231,50540892
"956","ENTPD3",13564,"uc003ckd.4","chr3",40428673,40470110
"1047","CLGN",19922,"uc003iii.3","chr4",141309607,141348815
"132321","C4orf33",18496,"uc010ioc.1","chr4",130014829,130031121
"132789","GNPDA2",19217,"uc003gwy.4","chr4",44703812,44728651
"133022","TRAM1L1",19815,"uc003ibv.4","chr4",118004710,118006736
"152756","FAM218A",18703,"uc003iqx.1","chr4",165878100,165880273
"152789","JAKMIP1",18987,"uc010idb.1","chr4",6027926,6202318
"2044","EPHA5",19342,"uc003hcx.3","chr4",66185281,66535206
"2160","F11",18843,"uc003iyz.3","chr4",187187118,187196051
"2557","GABRA4",19233,"uc021xnz.1","chr4",46920917,46995522
"27071","DAPP1",18291,"uc011cek.2","chr4",100737981,100785442
"3490","IGFBP7",19336,"uc003hcn.3","chr4",57897237,57976551
"3815","KIT",17894,"uc010igr.3","chr4",55524095,55606881
"5099","PCDH7",17737,"uc021xnc.1","chr4",30722030,30726957
"5196","PF4",19417,"uc003hhi.3","chr4",74846542,74847841
"5197","PF4V1",18050,"uc003hhg.1","chr4",74719013,74720198
"54436","SH3TC1",17598,"uc003gkv.4","chr4",8201060,8242830
"54959","ODAM",17999,"uc003hfc.3","chr4",71062244,71070293
"64399","HHIP",18544,"uc003ijr.2","chr4",145567148,145581180
"651","BMP3",18156,"uc003hmg.4","chr4",81952119,81978685
"658","BMPR1B",18266,"uc003htm.4","chr4",95679128,96079601
"7096","TLR1",19167,"uc003gtl.3","chr4",38797876,38806412
"7345","UCHL1",17804,"uc003gvo.3","chr4",41258898,41270446
"7350","UCP1",19925,"uc011chj.2","chr4",141481050,141489959
"7700","ZNF141",17397,"uc003fzz.2","chr4",331596,352339
"8404","SPARCL1",19594,"uc011cdc.2","chr4",88394488,88450524
"8470","SORBS2",20239,"uc011cku.2","chr4",186506598,186578123
"8532","CPZ",17610,"uc003gll.3","chr4",8582217,8621488
"8929","PHOX2B",19204,"uc003gwf.4","chr4",41746099,41750987
"9079","LDB2",19087,"uc003goz.3","chr4",16503165,16900424
"9227","LRAT",18623,"uc003iom.1","chr4",155665152,155674270
"9348","NDST3",18397,"uc003ibw.3","chr4",118954773,118976800
"9353","SLIT2",17690,"uc003gpr.1","chr4",20255235,20620788
"94031","HTRA3",17602,"uc003gkz.3","chr4",8271489,8298200
"9429","ABCG2",19598,"uc003hrf.3","chr4",89011416,89053069
"9508","ADAMTS3",19402,"uc003hgk.2","chr4",73146686,73434516
"1004","CDH6",20406,"uc003jhc.2","chr5",31193762,31251961
"10146","G3BP1",21627,"uc010jhy.1","chr5",151151476,151171311
"114898","C1QTNF2",23360,"uc003lyd.3","chr5",159774775,159797648
"115827","RAB3C",20585,"uc003jrp.3","chr5",57878939,58147406
"134147","CMBL",22103,"uc003jes.3","chr5",10277707,10308168
"134285","TMEM171",20805,"uc003kcm.2","chr5",72416388,72427644
"1462","VCAN",20933,"uc003kih.4","chr5",82767493,82808758
"153572","IRX2",22073,"uc003jda.3","chr5",2746279,2751769
"1812","DRD1",23427,"uc003mcz.3","chr5",174867675,174871163
"1879","EBF1",23336,"uc011ddw.2","chr5",158122923,158523614
"2149","F2R",20858,"uc003ken.4","chr5",76011868,76031595
"23037","PDZD2",20413,"uc003jhl.3","chr5",31639517,32111038
"23305","ACSL6",22852,"uc003kvv.2","chr5",131142684,131329971
"25859","PART1",20587,"uc003jsf.4","chr5",59783540,59787092
"2676","GFRA3",22984,"uc003lcn.3","chr5",137588069,137610253
"2690","GHR",20493,"uc003jmt.3","chr5",42423877,42721980
"285598","ARL10",21858,"uc003meb.3","chr5",175792502,175796963
"285601","GPR150",20978,"uc003kle.1","chr5",94955980,94957284
"3360","HTR4",23177,"uc010jgu.1","chr5",147830595,148016624
"3670","ISL1",20530,"uc003jor.3","chr5",50678958,50690563
"3781","KCNN2",21094,"uc003kqo.3","chr5",113698016,113832197
"4131","MAP1B",20782,"uc010iyw.1","chr5",71403118,71496194
"4163","MCC",22756,"uc003kqj.4","chr5",112357796,112630612
"4488","MSX2",21832,"uc003mcy.3","chr5",174151575,174157902
"56122","PCDHB14",21448,"uc003ljb.3","chr5",140603078,140605860
"56133","PCDHB2",21432,"uc003lil.3","chr5",140474237,140476964
"56923","NMUR2",23289,"uc003luv.2","chr5",151771102,151784840
"6550","SLC9A3",22010,"uc003jbe.2","chr5",473334,524549
"7903","ST8SIA4",22701,"uc003knk.3","chr5",100142639,100238987
"79844","ZDHHC11",22016,"uc010itc.3","chr5",795720,823926
"814","CAMK4",21064,"uc003kpf.3","chr5",110559947,110820748
"8382","NME5",22973,"uc003lce.3","chr5",137450861,137475132
"84466","MEGF10",21179,"uc010jdc.1","chr5",126626456,126760473
"8614","STC2",23421,"uc003mcn.1","chr5",172741726,172754724
"8728","ADAM19",23321,"uc003lww.3","chr5",156822542,157002831
"91975","ZNF300",23240,"uc021yfx.1","chr5",150273954,150284545
"92304","SCGB3A1",23593,"uc003mly.3","chr5",180017105,180018487
"9627","SNCAIP",21139,"uc011cwl.1","chr5",121647386,121799794
"9945","GFPT2",23592,"uc003mlw.1","chr5",179727700,179780315
"10537","UBD",26159,"uc003nmo.3","chr6",29523389,29527702
"10590","SCGN",23866,"uc003nfb.3","chr6",25652429,25702008
"10846","PDE10A",27781,"uc011egj.2","chr6",165740776,165990027
"10981","RAB32",25482,"uc003qln.1","chr6",146864828,146876086
"11149","BVES",27202,"uc003pqw.3","chr6",105544699,105584221
"1310","COL19A1",24939,"uc003pfc.1","chr6",70576448,70922157
"140767","NRSN1",23846,"uc003ndv.3","chr6",24126414,24130334
"2030","SLC29A1",24800,"uc021yzw.1","chr6",44187242,44197528
"221458","KIF6",26684,"uc003oos.2","chr6",39302876,39399150
"221662","RBM24",23801,"uc003nby.4","chr6",17281809,17294099
"221687","RNF182",23782,"uc021ylw.1","chr6",13924677,13980240
"23564","DDAH2",26297,"uc003nwp.3","chr6",31694817,31697569
"245806","VGLL2",25231,"uc003pxn.3","chr6",117586721,117594728
"26575","RGS17",27691,"uc003qpm.3","chr6",153332032,153452389
"2740","GLP1R",24628,"uc003ooh.2","chr6",39016557,39055046
"29993","PACSIN1",24524,"uc003ojo.4","chr6",34433838,34503000
"3303","HSPA1A",24310,"uc003nxj.3","chr6",31783291,31785719
"3400","ID4",23826,"uc003ncw.4","chr6",19837601,19842431
"347733","TUBB2B",25784,"uc003mvg.3","chr6",3224495,3227968
"389383","CLPSL2",24561,"uc003olc.1","chr6",35744392,35747329
"401262","CRIP3",26774,"uc003ouu.1","chr6",43273211,43276530
"4295","MLN",26508,"uc003off.1","chr6",33762449,33771793
"4758","NEU1",26311,"uc003nxq.4","chr6",31826829,31830709
"51299","NRN1",25809,"uc021ykx.1","chr6",5998233,6004302
"51473","DCDC2",25948,"uc003ndw.3","chr6",24171983,24205531
"5169","ENPP3",25333,"uc010kfn.1","chr6",131949582,131997941
"5350","PLN",25240,"uc003pye.3","chr6",118869442,118881587
"5454","POU3F2",25117,"uc003ppe.3","chr6",99282580,99286666
"56895","AGPAT4",27747,"uc003qtr.1","chr6",161551057,161695107
"58528","RRAGD",27120,"uc003pnd.4","chr6",90074335,90121995
"60468","BACH2",27132,"uc003pnw.3","chr6",90636247,91006627
"60481","ELOVL5",26892,"uc003pbq.1","chr6",53132196,53213587
"64094","SMOC2",25722,"uc003qwr.2","chr6",168841831,169068674
"654","BMP6",23726,"uc003mxu.4","chr6",7727011,7881961
"6943","TCF21",25360,"uc003qei.4","chr6",134210259,134213393
"6954","TCP11",26596,"uc003ojz.1","chr6",35085849,35108619
"7020","TFAP2A",25856,"uc003myq.3","chr6",10396916,10412607
"7124","TNF",24255,"uc003nui.4","chr6",31543344,31546112
"717","C2",24319,"uc003nyc.2","chr6",31865562,31912630
"80742","PRR3",24168,"uc003nqi.2","chr6",30524486,30532473
"8294","HIST1H4I",23975,"uc003niy.1","chr6",27107088,27107457
"8344","HIST1H2BE",23899,"uc003ngt.3","chr6",26184024,26184458
"8352","HIST1H3C",23880,"uc003nfv.3","chr6",26045639,26046097
"8354","HIST1H3I",26083,"uc003njy.3","chr6",27839623,27840099
"8356","HIST1H3J",26085,"uc003nka.3","chr6",27858093,27858570
"8368","HIST1H4L",26084,"uc003njz.3","chr6",27840926,27841289
"84870","RSPO3",25302,"uc003qar.3","chr6",127440048,127518184
"8838","WISP3",25193,"uc003pvm.3","chr6",112375278,112390887
"89822","KCNK17",26678,"uc003ooo.3","chr6",39266777,39282237
"9753","ZSCAN12",26104,"uc010jre.3","chr6",28346598,28367544
"10049","DNAJB6",29902,"uc003wnj.3","chr7",157129710,157179018
"107","ADCY1",28374,"uc003tnd.3","chr7",45613739,45704271
"1124","CHN2",28174,"uc011jzs.2","chr7",29186200,29553944
"140453","MUC17",29076,"uc003uxp.1","chr7",100663364,100702140
"154661","RUNDC3B",28801,"uc011khd.1","chr7",87257729,87445577
"168667","BMPER",28265,"uc011kap.2","chr7",33944523,34195484
"168850","ZNF800",31333,"uc003vlw.1","chr7",127010354,127026234
"222865","TMEM130",30935,"uc011kiq.2","chr7",98444111,98466917
"23601","CLEC5A",31516,"uc011krm.1","chr7",141627157,141646112
"24146","CLDN15",31076,"uc003uyg.2","chr7",100875373,100881227
"25928","SOSTDC1",30105,"uc003stg.3","chr7",16501106,16505482
"26053","AUTS2",28574,"uc003tvv.4","chr7",69063905,69755607
"2737","GLI3",30365,"uc011kbg.2","chr7",42000548,42192052
"2852","GPER1",27890,"uc010ksd.1","chr7",1121844,1133451
"3082","HGF",30782,"uc003uhl.3","chr7",81331444,81399452
"3203","HOXA6",30187,"uc003syo.2","chr7",27185202,27187393
"3486","IGFBP3",30464,"uc003tnq.3","chr7",45951844,45960500
"3751","KCND2",29306,"uc003vjj.1","chr7",119913722,120390387
"375567","VWC2",28409,"uc003tot.1","chr7",49813257,49952138
"375611","SLC26A5",31155,"uc003vbt.2","chr7",102993177,103086624
"3757","KCNH2",31657,"uc003wib.3","chr7",150642044,150652917
"387129","NPSR1",28266,"uc003teg.1","chr7",34697897,34889590
"389458","RBAKDN",27959,"uc010kst.3","chr7",5111691,5112854
"4885","NPTX2",28925,"uc003upl.2","chr7",98246597,98259181
"4897","NRCAM",31220,"uc003vez.3","chr7",107788071,107797082
"5118","PCOLCE",29033,"uc011kkb.1","chr7",100199882,100202528
"5294","PIK3CG",29171,"uc003vdv.4","chr7",106505723,106547592
"5444","PON1",30895,"uc003uns.3","chr7",94927669,94953884
"54749","EPDR1",28291,"uc003tfp.4","chr7",37960163,37991542
"55340","GIMAP5",29807,"uc003whr.2","chr7",150434436,150440737
"55607","PPP1R9A",28895,"uc003unp.3","chr7",94536949,94925727
"64101","LRRC4",31343,"uc003vmk.3","chr7",127667124,127671002
"6608","SMO",29424,"uc003vor.3","chr7",128828713,128853385
"6863","TAC1",28913,"uc003uop.4","chr7",97361271,97369784
"7425","VGF",31067,"uc003uxx.4","chr7",100805790,100808852
"781","CACNA2D1",30789,"uc011kgy.1","chr7",81579418,81600405
"7978","MTERF1",30835,"uc010let.1","chr7",91431460,91510016
"80228","ORAI2",29112,"uc003uzj.3","chr7",102073977,102097268
"816","CAMK2B",30414,"uc003tkp.2","chr7",44256749,44365230
"8326","FZD9",28611,"uc003tyb.3","chr7",72848109,72850450
"84433","CARD11",29979,"uc003smv.3","chr7",2945710,3083509
"84668","FAM126A",30142,"uc003svm.4","chr7",22980878,23053770
"9723","SEMA3E",30797,"uc022agy.1","chr7",82993222,83270747
"10","NAT2",31944,"uc003wyw.1","chr8",18248755,18258723
"10395","DLC1",33111,"uc011kxx.1","chr8",12940872,12973753
"10656","KHDRBS3",32846,"uc003yuv.3","chr8",136469716,136659848
"10687","PNMA2",33230,"uc003xez.2","chr8",26362196,26371483
"157753","TMEM74",33904,"uc003ymx.3","chr8",109619079,109799770
"2138","EYA1",33588,"uc003xyr.4","chr8",72109668,72268979
"245972","ATP6V0D2",32554,"uc003ydp.1","chr8",87111139,87166454
"2626","GATA4",31863,"uc011kxb.1","chr8",11534468,11566437
"29967","LRP12",33887,"uc003ylz.3","chr8",105501459,105508370
"3786","KCNQ3",34073,"uc003yti.3","chr8",133133105,133459509
"4023","LPL",31951,"uc003wzk.4","chr8",19796582,19824770
"4061","LY6E",32876,"uc003yxm.2","chr8",144099902,144103827
"4481","MSR1",33121,"uc010lsu.3","chr8",15965387,16043781
"55039","TRMT12",32790,"uc003yra.4","chr8",125463048,125465266
"5569","PKIA",32515,"uc003yba.3","chr8",79428336,79517502
"57094","CPA6",33569,"uc003xxq.4","chr8",68334405,68658620
"7227","TRPS1",33941,"uc011lhy.2","chr8",116420724,116680234
"7336","UBE2V2",32334,"uc003xqm.3","chr8",48920995,48974454
"7373","COL14A1",32758,"uc003yox.4","chr8",121137347,121384273
"7486","WRN",32147,"uc003xio.4","chr8",30890778,31031277
"767","CA8",33510,"uc003xtz.1","chr8",61101423,61193954
"78986","DUSP26",33327,"uc003xjp.3","chr8",33448854,33457439
"793","CALB1",33722,"uc011lge.1","chr8",91070838,91093700
"83595","SOX7",33049,"uc003wtf.3","chr8",10581278,10588022
"8794","TNFRSF10C",32031,"uc003xcy.3","chr8",22960327,22974950
"9420","CYP7B1",33537,"uc003xvj.2","chr8",65508529,65711348
"9639","ARHGEF10",31783,"uc003wpq.1","chr8",1772149,1873570
"1029","CDKN2A",36034,"uc003zpj.3","chr9",21967751,21974826
"10439","OLFM1",35677,"uc010naq.2","chr9",137967089,137969237
"10655","DMRT2",34354,"uc003zgy.4","chr9",1050346,1057554
"113220","KIF12",36976,"uc004bif.3","chr9",116853918,116861337
"1612","DAPK1",34905,"uc004apc.3","chr9",90112658,90323549
"2040","STOM",37049,"uc004blh.4","chr9",124101266,124132582
"2731","GLDC",35908,"uc003zkc.3","chr9",6532464,6645692
"3371","TNC",36999,"uc010mvf.3","chr9",117781854,117875036
"3445","IFNA8",34473,"uc003zpc.1","chr9",21409146,21410184
"4915","NTRK2",34889,"uc004anv.1","chr9",87283466,87430621
"4920","ROR2",36636,"uc004ari.1","chr9",94325373,94711162
"53358","SHC3",36617,"uc004aqf.2","chr9",91620686,91793682
"54769","DIRAS2",36628,"uc004aqx.1","chr9",93372114,93405108
"54863","TOR4A",35809,"uc004cmn.3","chr9",140172280,140177093
"54886","PLPPR1",35108,"uc004bbb.3","chr9",103791031,104087417
"56654","NPDC1",37493,"uc004cks.2","chr9",139933909,139938544
"58524","DMRT3",34353,"uc003zgw.2","chr9",976968,991732
"6366","CCL21",36197,"uc003zvo.4","chr9",34709002,34710164
"63951","DMRTA1",34504,"uc003zpp.1","chr9",22446840,22452472
"64170","CARD9",37423,"uc004chg.3","chr9",139257441,139268133
"64420","SUSD1",36929,"uc004bfu.3","chr9",114803061,114937556
"6456","SH3GL2",34445,"uc003zna.3","chr9",17578953,17797122
"7539","ZFP37",36943,"uc004bgm.1","chr9",115804174,115818996
"768","CA9",34620,"uc003zxo.4","chr9",35673915,35681154
"8434","RECK",34634,"uc031tdr.1","chr9",36036910,36085961
"85301","COL27A1",35241,"uc011lxl.2","chr9",116918231,117072975
"91373","UAP1L1",35773,"uc010ncb.3","chr9",139971953,139978990
"92949","ADAMTSL1",34448,"uc003znb.3","chr9",18474079,18681481
"9536","PTGES",37263,"uc004byi.3","chr9",132500615,132515344
